season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
1,0,1,1,13.94,17.425,53,7.0015,200
1,0,1,1,13.12,16.665,66,6.0032,116
1,0,1,1,12.3,15.15,70,6.0032,114
1,0,1,1,10.66,13.635,81,7.0015,41
1,0,1,1,10.66,15.15,81,0,28
1,0,1,1,9.84,12.88,87,6.0032,7
1,0,1,1,8.2,10.605,85,11.0014,5
1,0,1,1,9.02,13.635,80,0,4
1,0,1,1,8.2,10.605,80,8.9981,2
1,0,1,1,8.2,10.605,80,8.9981,22
1,0,1,1,8.2,10.605,86,8.9981,74
1,0,1,1,8.2,10.605,80,8.9981,256
1,0,1,1,8.2,11.365,82,7.0015,499
1,0,1,2,8.2,10.605,86,8.9981,225
1,0,1,2,9.84,12.12,87,8.9981,97
1,0,1,2,10.66,14.395,87,6.0032,99
1,0,1,3,12.3,16.665,81,0,55
1,0,1,3,13.12,17.425,76,0,65
1,0,1,3,13.12,16.665,81,7.0015,73
1,0,1,2,13.94,17.425,87,6.0032,79
1,0,1,2,13.94,15.91,87,16.9979,118
1,0,1,3,13.94,15.91,87,15.0013,134
1,0,1,3,13.94,16.665,87,12.998,98
1,0,1,3,13.12,15.15,93,15.0013,93
1,0,1,3,13.12,15.91,93,11.0014,57
1,0,1,3,13.94,15.91,87,15.0013,29
1,0,1,3,13.94,16.665,87,12.998,49
1,0,1,3,13.94,15.91,87,15.0013,9
1,0,1,3,13.94,16.665,93,12.998,3
1,0,1,3,14.76,17.425,93,12.998,3
1,0,1,3,14.76,17.425,93,16.9979,2
1,0,1,3,14.76,17.425,93,16.9979,3
1,0,1,3,14.76,17.425,93,12.998,2
1,0,1,3,13.94,17.425,93,6.0032,16
1,0,1,3,14.76,17.425,93,8.9981,89
1,0,1,2,13.94,15.91,87,19.0012,220
1,0,1,1,13.12,15.91,81,12.998,508
1,0,1,1,13.12,16.665,81,7.0015,230
1,0,1,1,13.94,17.425,81,7.0015,90
1,0,1,2,13.94,17.425,81,7.0015,119
1,0,1,2,13.94,17.425,81,7.0015,144
1,0,1,1,17.22,21.21,77,11.0014,183
1,0,1,1,17.22,21.21,77,11.0014,156
1,0,1,1,18.04,21.97,72,8.9981,188
1,0,1,1,18.86,22.725,67,12.998,281
1,0,1,1,18.86,22.725,63,11.0014,495
1,0,1,1,18.04,21.97,67,12.998,421
1,0,1,2,17.22,21.21,71,11.0014,330
1,0,1,2,17.22,21.21,71,12.998,240
1,0,1,1,18.04,21.97,67,8.9981,174
1,0,1,1,15.58,19.695,76,19.9995,133
1,0,1,1,16.4,20.455,76,22.0028,67
1,0,1,2,16.4,20.455,71,19.0012,42
1,0,1,2,15.58,19.695,76,19.9995,12
1,0,1,1,16.4,20.455,76,23.9994,14
1,0,1,1,14.76,16.665,87,16.9979,7
1,0,1,3,13.12,14.395,70,32.9975,3
1,0,1,2,12.3,12.12,70,36.9974,21
1,0,1,2,10.66,12.88,75,15.0013,73
1,0,1,1,10.66,12.88,60,15.0013,177
1,0,1,1,9.84,10.605,52,23.9994,419
1,0,1,1,9.02,9.85,47,26.0027,214
1,0,1,1,9.84,9.85,44,30.0026,103
1,0,1,1,9.84,9.09,38,40.9973,114
1,0,1,1,9.84,9.85,38,32.9975,154
1,0,1,1,10.66,10.605,33,35.0008,154
1,0,1,1,10.66,10.605,33,36.9974,129
1,0,1,1,10.66,10.605,33,39.0007,138
1,0,1,1,11.48,12.12,30,31.0009,233
1,0,1,1,11.48,12.12,33,27.9993,332
1,0,1,1,10.66,11.365,38,19.9995,301
1,0,1,1,10.66,12.12,38,19.0012,206
1,0,1,1,9.84,12.12,41,11.0014,136
1,0,1,1,9.84,10.605,41,19.0012,102
1,0,1,1,8.2,9.09,47,22.0028,65
1,0,1,1,7.38,9.09,47,12.998,65
1,0,0,1,6.56,9.09,47,7.0015,44
1,0,0,1,6.56,7.575,47,12.998,50
1,0,0,1,6.56,8.335,47,11.0014,38
1,0,0,1,5.74,8.335,54,7.0015,20
1,0,0,1,5.74,7.575,50,8.9981,3
1,0,0,1,5.74,7.575,50,8.9981,4
1,0,0,1,5.74,7.575,50,0,5
1,0,0,1,5.74,7.575,50,8.9981,24
1,0,0,1,4.92,7.575,54,7.0015,92
1,0,0,1,5.74,8.335,50,7.0015,81
1,0,0,1,6.56,11.365,47,0,149
1,0,0,1,8.2,9.85,40,12.998,178
1,0,0,1,9.02,10.605,41,16.9979,219
1,0,0,1,9.02,10.605,44,19.0012,220
1,0,0,1,9.84,10.605,41,19.9995,231
1,0,0,1,9.84,10.605,38,19.9995,226
1,0,0,1,9.84,11.365,38,15.0013,206
1,0,0,1,9.84,11.365,41,16.9979,144
1,0,0,1,9.02,11.365,41,12.998,143
1,0,0,1,8.2,9.85,47,15.0013,102
1,0,0,1,8.2,9.85,44,16.9979,103
1,0,0,1,7.38,8.335,43,16.9979,69
1,0,0,1,6.56,6.82,47,23.9994,66
1,0,0,1,6.56,7.575,47,15.0013,76
1,0,0,1,6.56,6.82,47,22.0028,59
1,0,0,2,6.56,6.82,47,19.9995,42
1,0,0,2,6.56,6.82,47,19.0012,43
1,0,0,2,6.56,6.82,48,26.0027,25
1,0,0,2,6.56,6.82,47,26.0027,6
1,0,0,2,6.56,6.82,47,22.0028,5
1,0,0,2,5.74,6.06,50,19.0012,8
1,0,0,1,4.92,6.06,54,19.0012,17
1,0,0,1,4.92,6.06,54,15.0013,36
1,0,0,1,4.92,6.82,54,12.998,90
1,0,0,1,5.74,6.06,54,19.0012,126
1,0,0,1,6.56,7.575,47,15.0013,165
1,0,0,1,7.38,8.335,40,19.9995,234
1,0,0,1,8.2,9.09,34,19.0012,224
1,0,0,1,8.2,9.09,32,23.9994,188
1,0,0,1,9.02,11.365,27,12.998,206
1,0,0,1,9.02,10.605,29,19.9995,205
1,0,0,1,9.02,10.605,25,16.9979,146
1,0,0,1,7.38,9.09,29,15.0013,120
1,0,0,1,6.56,8.335,37,11.0014,110
1,0,0,1,6.56,9.09,37,7.0015,95
1,0,0,1,6.56,8.335,40,11.0014,72
1,0,0,1,7.38,10.605,37,6.0032,60
1,0,0,1,6.56,9.85,43,6.0032,29
1,1,0,1,5.74,7.575,46,8.9981,25
1,1,0,1,5.74,8.335,43,7.0015,20
1,1,0,1,5.74,10.605,46,0,17
1,1,0,1,4.92,9.85,50,0,3
1,1,0,1,4.92,7.575,58,7.0015,8
1,1,0,1,4.92,8.335,54,6.0032,6
1,1,0,1,4.1,6.82,54,6.0032,13
1,1,0,1,4.1,6.82,54,7.0015,33
1,1,0,1,4.1,6.06,58,11.0014,78
1,1,0,1,4.1,6.06,58,11.0014,96
1,1,0,2,5.74,6.82,59,12.998,126
1,1,0,1,6.56,7.575,59,16.9979,179
1,1,0,1,8.2,9.09,55,22.0028,185
1,1,0,2,9.84,9.85,41,27.9993,228
1,1,0,1,9.84,10.605,44,26.0027,181
1,1,0,1,10.66,10.605,44,30.0026,192
1,1,0,1,10.66,11.365,44,23.9994,180
1,1,0,1,10.66,11.365,48,22.0028,193
1,1,0,1,10.66,11.365,52,22.0028,181
1,1,0,1,10.66,12.12,56,19.0012,144
1,1,0,1,10.66,12.12,60,19.0012,90
1,1,0,1,11.48,12.88,52,22.0028,49
1,1,0,2,12.3,13.635,49,23.9994,43
1,1,0,3,10.66,11.365,70,19.9995,28
1,0,1,2,10.66,11.365,70,22.0028,12
1,0,1,2,11.48,12.88,65,23.9994,2
1,0,1,3,11.48,13.635,75,16.9979,12
1,0,1,3,13.12,15.15,66,22.0028,2
1,0,1,3,13.12,15.15,66,22.0028,13
1,0,1,3,12.3,14.395,75,16.9979,57
1,0,1,3,12.3,14.395,81,15.0013,126
1,0,1,3,12.3,14.395,81,19.0012,93
1,0,1,3,13.12,15.15,81,16.9979,68
1,0,1,3,12.3,14.395,87,16.9979,62
1,0,1,2,13.94,17.425,87,7.0015,75
1,0,1,2,13.12,15.15,87,19.0012,86
1,0,1,2,15.58,19.695,76,22.0028,103
1,0,1,1,18.04,21.97,62,32.9975,132
1,0,1,1,18.04,21.97,62,32.9975,129
1,0,1,1,18.86,22.725,63,36.9974,219
1,0,1,1,18.86,22.725,63,30.0026,462
1,0,1,1,18.86,22.725,63,30.0026,463
1,0,1,1,18.86,22.725,63,27.9993,308
1,0,1,1,18.86,22.725,63,23.9994,180
1,0,1,1,18.86,22.725,67,31.0009,180
1,0,1,1,18.86,22.725,72,26.0027,90
1,0,1,1,18.86,22.725,72,26.0027,61
1,0,1,2,18.86,22.725,77,22.0028,17
1,0,1,2,18.86,22.725,77,22.0028,10
1,0,1,2,18.04,21.97,51,32.9975,2
1,0,1,2,18.04,21.97,51,32.9975,4
1,0,1,1,13.94,14.395,46,35.0008,1
1,0,1,1,13.94,14.395,46,35.0008,29
1,0,1,1,13.94,14.395,36,35.0008,88
1,0,1,1,13.12,14.395,42,23.9994,263
1,0,1,1,12.3,13.635,52,27.9993,489
1,0,1,1,11.48,12.88,52,22.0028,202
1,0,1,1,12.3,13.635,42,31.0009,93
1,0,1,1,12.3,13.635,42,26.0027,114
1,0,1,1,12.3,12.88,39,32.9975,161
1,0,1,1,12.3,13.635,42,31.0009,130
1,0,1,1,12.3,13.635,33,26.0027,105
1,0,1,1,12.3,12.88,33,35.0008,130
1,0,1,1,11.48,11.365,30,35.0008,176
1,0,1,1,10.66,10.605,33,30.0026,346
1,0,1,1,9.84,10.605,32,23.9994,355
1,0,1,1,9.02,9.85,37,26.0027,256
1,0,1,1,9.02,10.605,37,16.9979,165
1,0,1,1,8.2,8.335,40,27.9993,124
1,0,1,1,7.38,8.335,47,16.9979,78
1,0,1,1,6.56,6.82,47,19.9995,38
1,0,1,1,5.74,6.82,50,12.998,16
1,0,1,1,5.74,7.575,50,11.0014,5
1,0,1,1,5.74,7.575,50,8.9981,3
1,0,1,1,4.92,7.575,54,7.0015,4
1,0,1,1,4.92,7.575,54,7.0015,1
1,0,1,1,4.92,6.06,55,16.9979,19
1,0,1,1,4.92,6.82,54,11.0014,86
1,0,1,1,4.92,8.335,54,6.0032,206
1,0,1,1,4.92,7.575,54,7.0015,423
1,0,1,1,4.92,9.85,54,0,210
1,0,1,1,5.74,10.605,59,0,108
1,0,1,1,6.56,8.335,55,11.0014,99
1,0,1,1,8.2,9.85,51,12.998,111
1,0,1,1,9.02,10.605,47,19.0012,124
1,0,1,1,9.84,11.365,44,12.998,119
1,0,1,1,10.66,11.365,44,19.9995,127
1,0,1,1,10.66,11.365,41,22.0028,193
1,0,1,2,10.66,11.365,44,22.0028,385
1,0,1,2,10.66,11.365,44,22.0028,361
1,0,1,2,10.66,11.365,48,19.9995,234
1,0,1,1,10.66,10.605,52,30.0026,191
1,0,1,1,10.66,11.365,44,23.9994,121
1,0,1,2,10.66,11.365,44,27.9993,90
1,0,1,1,10.66,11.365,48,22.0028,56
1,0,1,1,18.04,21.97,38,19.0012,31
1,0,1,1,18.04,21.97,41,19.0012,4
1,0,1,1,18.04,21.97,44,19.0012,7
1,0,1,1,18.04,21.97,44,12.998,3
1,0,1,1,16.4,20.455,50,11.0014,1
1,0,1,1,16.4,20.455,50,11.0014,18
1,0,1,3,16.4,20.455,54,11.0014,67
1,0,1,3,15.58,19.695,62,6.0032,208
1,0,1,3,14.76,18.18,73,7.0015,520
1,0,1,2,14.76,17.425,71,12.998,276
1,0,1,1,16.4,20.455,62,8.9981,133
1,0,1,1,16.4,20.455,58,11.0014,143
1,0,1,1,18.04,21.97,54,7.0015,179
1,0,1,1,18.86,22.725,47,15.0013,186
1,0,1,1,25.42,31.06,33,15.0013,192
1,0,1,1,24.6,31.06,35,19.0012,194
1,0,1,1,24.6,31.06,40,15.0013,283
1,0,1,1,23.78,27.275,43,12.998,539
1,0,1,1,22.96,26.515,46,11.0014,526
1,0,1,1,22.14,25.76,52,19.0012,335
1,0,1,1,21.32,25,52,11.0014,264
1,0,1,1,21.32,25,52,11.0014,233
1,0,1,1,20.5,24.24,55,12.998,140
1,0,1,1,18.86,22.725,63,6.0032,97
1,0,1,1,18.86,22.725,59,8.9981,31
1,0,1,2,18.86,22.725,55,0,17
1,0,1,2,17.22,21.21,67,8.9981,9
1,0,1,2,17.22,21.21,67,8.9981,2
1,0,1,3,16.4,20.455,82,6.0032,1
1,0,1,3,16.4,20.455,82,0,19
1,0,1,3,14.76,18.94,90,0,74
1,0,1,3,14.76,18.94,93,0,205
1,0,1,3,16.4,20.455,87,0,445
1,0,1,3,15.58,19.695,87,0,228
1,0,1,3,17.22,21.21,77,7.0015,78
1,0,1,3,16.4,20.455,82,16.9979,105
1,0,1,1,17.22,21.21,82,0,148
1,0,1,2,17.22,21.21,77,0,137
1,0,1,1,16.4,20.455,76,7.0015,141
1,0,1,1,18.86,22.725,67,11.0014,174
1,0,1,1,18.86,22.725,55,19.0012,229
1,0,1,1,17.22,21.21,54,32.9975,450
1,0,1,1,16.4,20.455,43,31.0009,410
1,0,1,1,15.58,19.695,43,35.0008,327
1,0,1,1,14.76,15.91,46,35.0008,213
1,0,1,1,13.94,15.15,46,27.9993,148
1,0,1,1,13.12,14.395,49,27.9993,109
1,0,1,1,13.12,15.15,49,16.9979,61
1,0,1,1,13.12,14.395,53,26.0027,38
1,0,1,1,12.3,13.635,56,22.0028,22
1,0,1,1,12.3,14.395,52,15.0013,6
1,0,1,1,11.48,12.88,56,19.9995,4
1,0,1,1,10.66,12.88,60,15.0013,2
1,0,1,1,10.66,12.88,60,15.0013,17
1,0,1,1,9.84,12.12,65,11.0014,88
1,0,1,1,9.84,11.365,65,15.0013,226
1,0,1,1,9.84,11.365,65,15.0013,441
1,0,1,1,9.84,11.365,65,12.998,270
1,0,1,1,11.48,12.88,56,19.0012,129
1,0,1,1,13.12,15.15,53,19.9995,164
1,0,1,1,13.94,16.665,46,8.9981,216
1,0,1,1,14.76,18.18,46,0,198
1,0,1,1,14.76,17.425,46,15.0013,170
1,0,1,1,15.58,19.695,40,0,216
1,0,1,1,16.4,20.455,37,7.0015,311
1,0,1,1,16.4,20.455,37,6.0032,488
1,0,1,1,15.58,19.695,40,8.9981,385
1,0,1,1,13.94,17.425,49,7.0015,267
1,0,1,1,13.94,17.425,49,7.0015,163
1,0,1,1,13.94,17.425,49,7.0015,134
1,0,1,1,13.94,17.425,49,7.0015,119
1,0,1,1,10.66,13.635,70,7.0015,77
1,0,0,1,10.66,13.635,70,7.0015,86
1,0,0,1,10.66,13.635,70,7.0015,43
1,0,0,1,9.84,12.88,70,6.0032,44
1,0,0,1,9.84,14.395,75,0,18
1,0,0,1,9.84,12.88,81,6.0032,6
1,0,0,1,9.84,12.88,81,6.0032,4
1,0,0,1,9.02,11.365,87,8.9981,5
1,0,0,2,9.84,12.12,87,8.9981,28
1,0,0,1,9.84,14.395,87,0,90
1,0,0,1,9.84,12.12,81,8.9981,157
1,0,0,1,9.84,12.88,87,7.0015,224
1,0,0,1,12.3,16.665,70,0,270
1,0,0,2,12.3,15.91,70,6.0032,300
1,0,0,2,12.3,14.395,70,12.998,302
1,0,0,2,13.12,15.15,66,15.0013,276
1,0,0,2,13.12,15.15,66,15.0013,305
1,0,0,2,13.94,16.665,61,11.0014,143
1,0,0,3,12.3,14.395,70,12.998,67
1,0,0,3,11.48,13.635,75,11.0014,64
1,0,0,3,10.66,13.635,87,8.9981,80
1,0,0,3,9.84,11.365,93,12.998,77
1,0,0,3,9.84,12.12,93,8.9981,78
1,0,0,2,9.84,12.88,87,6.0032,95
1,0,0,2,9.84,12.12,87,8.9981,70
1,0,0,2,9.84,12.12,87,8.9981,61
1,0,0,2,9.84,12.88,93,7.0015,51
1,0,0,2,9.84,12.88,93,7.0015,63
1,0,0,3,9.84,12.88,87,6.0032,17
1,0,0,2,9.84,12.12,87,8.9981,9
1,0,0,3,10.66,12.88,81,12.998,4
1,0,0,2,10.66,12.12,70,16.9979,4
1,0,0,2,9.84,12.12,75,11.0014,16
1,0,0,2,9.84,12.12,75,11.0014,62
1,0,0,2,9.84,11.365,70,15.0013,92
1,0,0,2,10.66,12.12,65,19.0012,148
1,0,0,2,10.66,12.88,70,12.998,182
1,0,0,2,10.66,12.88,65,12.998,248
1,0,0,2,11.48,13.635,61,11.0014,274
1,0,0,1,12.3,15.15,61,11.0014,243
1,0,0,2,12.3,14.395,56,16.9979,272
1,0,0,1,12.3,14.395,56,15.0013,296
1,0,0,1,13.12,15.91,53,11.0014,306
1,0,0,1,12.3,14.395,52,16.9979,181
1,0,0,1,12.3,14.395,52,15.0013,69
1,0,0,1,11.48,13.635,56,12.998,50
1,0,0,1,11.48,14.395,56,7.0015,66
1,0,0,1,10.66,13.635,60,7.0015,191
1,0,0,1,9.84,12.12,70,8.9981,42
1,0,1,1,9.84,12.12,65,8.9981,21
1,0,1,1,9.02,12.88,75,6.0032,6
1,0,1,1,9.02,13.635,75,0,3
1,0,1,1,7.38,10.605,80,7.0015,2
1,0,1,1,7.38,10.605,80,7.0015,17
1,0,1,1,6.56,9.09,86,7.0015,72
1,0,1,1,6.56,9.09,86,7.0015,234
1,0,1,1,6.56,9.09,86,8.9981,444
1,0,1,1,7.38,10.605,80,7.0015,277
1,0,1,1,9.02,12.12,75,7.0015,116
1,0,1,1,10.66,13.635,70,8.9981,116
1,0,1,1,13.12,15.91,61,11.0014,150
1,0,1,1,15.58,19.695,40,15.0013,141
1,0,1,1,16.4,20.455,35,11.0014,140
1,0,1,1,17.22,21.21,32,19.0012,171
1,0,1,1,16.4,20.455,43,16.9979,228
1,0,1,1,16.4,20.455,43,16.9979,430
1,0,1,1,15.58,19.695,43,15.0013,437
1,0,1,1,14.76,16.665,43,16.9979,291
1,0,1,1,13.94,16.665,46,11.0014,201
1,0,1,1,13.12,15.91,57,11.0014,154
1,0,1,1,12.3,15.15,65,8.9981,87
1,0,1,1,12.3,15.15,65,8.9981,46
1,0,1,1,12.3,14.395,70,12.998,23
1,0,1,1,11.48,14.395,61,8.9981,14
1,0,1,1,12.3,16.665,61,0,4
1,0,1,2,12.3,16.665,70,0,2
1,0,1,2,12.3,16.665,70,0,3
1,0,1,1,13.12,16.665,49,6.0032,15
1,0,1,1,13.12,15.15,45,19.9995,100
1,0,1,1,13.12,17.425,45,0,299
1,0,1,1,12.3,15.91,49,0,529
1,0,1,1,13.12,16.665,49,0,289
1,0,1,1,13.94,16.665,46,11.0014,116
1,0,1,1,14.76,17.425,46,12.998,129
1,0,1,1,16.4,20.455,40,22.0028,172
1,0,1,1,18.04,21.97,38,16.9979,184
1,0,1,1,18.04,21.97,38,16.9979,138
1,0,1,1,18.04,21.97,38,12.998,146
1,0,1,1,18.04,21.97,35,16.9979,276
1,0,1,1,18.04,21.97,35,12.998,509
1,0,1,1,17.22,21.21,38,12.998,518
1,0,1,1,15.58,19.695,43,15.0013,338
1,0,1,1,14.76,17.425,50,8.9981,212
1,0,1,1,13.94,17.425,61,7.0015,190
1,0,1,1,13.12,15.91,57,12.998,118
1,0,1,1,13.12,16.665,57,8.9981,51
1,0,1,1,12.3,14.395,56,15.0013,23
1,0,1,1,11.48,13.635,61,11.0014,10
1,0,1,1,10.66,15.15,65,0,1
1,0,1,1,10.66,15.15,65,0,1
1,0,1,1,9.84,12.88,70,6.0032,1
1,0,1,1,9.84,12.88,70,6.0032,20
1,0,1,2,9.84,14.395,70,0,98
1,0,1,2,9.84,12.88,70,7.0015,281
1,0,1,2,9.84,11.365,70,15.0013,508
1,0,1,2,9.84,12.88,70,11.0014,253
1,0,1,2,10.66,12.88,70,15.0013,108
1,0,1,2,10.66,12.88,65,15.0013,102
1,0,1,2,11.48,12.88,65,19.0012,138
1,0,1,2,11.48,14.395,61,7.0015,126
1,0,1,2,12.3,15.15,56,11.0014,108
1,0,1,3,12.3,15.91,61,7.0015,54
1,0,1,3,10.66,13.635,81,7.0015,75
1,0,1,3,9.84,12.88,87,7.0015,155
1,0,1,3,9.84,12.88,87,7.0015,167
1,0,1,3,9.84,12.88,87,7.0015,161
1,0,1,3,9.84,12.12,87,8.9981,125
1,0,1,3,9.84,11.365,87,12.998,129
1,0,1,2,9.84,12.12,87,8.9981,98
1,0,1,2,9.84,12.12,87,11.0014,60
1,0,1,2,9.84,12.12,87,11.0014,26
1,0,1,2,9.84,12.12,87,8.9981,12
1,0,1,1,9.02,11.365,80,8.9981,2
1,0,1,1,9.02,10.605,80,19.0012,4
1,0,1,2,9.02,9.85,75,30.0026,1
1,0,1,1,8.2,9.09,75,19.0012,18
1,0,1,1,8.2,9.09,75,19.0012,76
1,0,1,1,8.2,9.85,69,16.9979,267
1,0,1,1,8.2,9.85,64,16.9979,484
1,0,1,1,8.2,9.85,59,15.0013,238
1,0,1,1,9.02,10.605,51,15.0013,97
1,0,1,1,9.84,11.365,52,15.0013,99
1,0,1,1,10.66,11.365,48,22.0028,158
1,0,1,1,12.3,13.635,42,22.0028,154
1,0,1,1,13.12,15.15,39,19.9995,144
1,0,1,1,13.12,15.15,36,19.9995,134
1,0,1,1,13.94,16.665,36,0,238
1,0,1,1,13.94,16.665,34,8.9981,399
1,0,1,1,13.94,16.665,31,11.0014,417
1,0,1,1,13.12,16.665,33,7.0015,295
1,0,1,1,13.12,17.425,36,0,199
1,0,1,1,12.3,15.91,52,6.0032,177
1,0,1,2,12.3,16.665,56,0,107
1,0,1,2,12.3,16.665,52,0,84
1,0,1,2,11.48,15.15,65,6.0032,43
1,0,1,2,11.48,15.15,61,6.0032,13
1,0,1,1,10.66,14.395,52,6.0032,16
1,0,1,1,10.66,14.395,56,6.0032,5
1,0,1,1,10.66,14.395,56,6.0032,2
1,0,1,1,9.84,11.365,52,15.0013,17
1,0,1,1,8.2,9.85,59,12.998,64
1,0,1,1,8.2,10.605,59,11.0014,230
1,0,1,1,8.2,10.605,59,11.0014,448
1,0,1,1,9.02,11.365,55,11.0014,275
1,0,1,2,10.66,13.635,48,8.9981,124
1,0,1,2,11.48,14.395,45,7.0015,153
1,0,1,2,12.3,15.15,42,8.9981,176
1,0,1,2,12.3,15.91,42,6.0032,192
1,0,1,2,13.12,16.665,39,6.0032,146
1,0,1,2,13.12,16.665,45,8.9981,191
1,0,1,2,13.94,15.91,42,16.9979,268
1,0,1,2,13.94,16.665,42,12.998,396
1,0,1,3,12.3,15.15,61,8.9981,359
1,0,1,2,13.12,17.425,57,0,262
1,0,1,2,13.12,17.425,57,0,151
1,0,1,2,13.12,16.665,66,6.0032,122
1,0,1,2,13.12,17.425,66,0,113
1,0,1,2,12.3,15.91,70,6.0032,65
1,0,0,2,12.3,15.15,70,8.9981,53
1,0,0,3,11.48,14.395,81,8.9981,45
1,0,0,3,10.66,12.88,81,12.998,26
1,0,0,3,9.84,11.365,87,15.0013,9
1,0,0,3,9.84,11.365,87,15.0013,4
1,0,0,3,9.02,11.365,93,11.0014,2
1,0,0,3,9.02,11.365,93,8.9981,9
1,0,0,3,9.02,11.365,93,8.9981,19
1,0,0,3,9.02,11.365,93,8.9981,78
1,0,0,3,9.02,12.12,93,7.0015,90
1,0,0,3,9.02,12.12,93,7.0015,166
1,0,0,2,9.84,12.88,81,7.0015,183
1,0,0,2,10.66,12.88,81,11.0014,221
1,0,0,2,10.66,12.12,81,19.0012,235
1,0,0,2,10.66,12.12,81,16.9979,243
1,0,0,2,12.3,13.635,61,19.9995,124
1,0,0,3,9.02,9.85,75,27.9993,146
1,0,0,3,9.02,9.09,69,31.0009,144
1,0,0,2,9.02,9.09,47,43.9989,108
1,0,0,2,8.2,7.575,40,36.9974,87
1,0,0,2,6.56,6.06,43,36.9974,63
1,0,0,1,5.74,3.79,43,43.0006,48
1,0,0,2,5.74,5.305,39,26.0027,46
1,0,0,3,4.92,3.79,50,32.9975,20
1,0,0,3,4.1,3.79,68,26.0027,21
1,0,0,3,3.28,2.275,79,31.0009,24
1,0,0,2,4.1,3.03,58,39.0007,27
1,0,0,2,4.1,2.275,46,46.0022,14
1,0,0,2,4.1,2.275,46,47.9988,1
1,0,0,1,4.1,3.79,49,26.0027,3
1,0,0,1,4.1,3.79,49,26.0027,2
1,0,0,1,3.28,4.545,53,12.998,18
1,0,0,1,3.28,3.79,53,16.9979,26
1,0,0,1,4.1,4.545,49,19.9995,63
1,0,0,1,4.92,5.305,42,23.9994,91
1,0,0,1,4.92,5.305,42,19.9995,124
1,0,0,1,5.74,3.79,39,43.0006,140
1,0,0,1,6.56,6.06,40,30.0026,138
1,0,0,1,6.56,6.06,40,35.0008,111
1,0,0,1,6.56,6.06,40,36.9974,155
1,0,0,1,8.2,8.335,34,31.0009,164
1,0,0,1,7.38,7.575,37,27.9993,87
1,0,0,1,6.56,6.06,40,31.0009,96
1,0,0,1,6.56,6.82,40,19.0012,80
1,0,0,1,5.74,6.06,42,22.0028,57
1,0,0,1,5.74,6.06,43,19.9995,36
1,0,0,1,5.74,7.575,43,11.0014,28
1,0,0,1,5.74,6.82,43,15.0013,23
1,0,1,1,5.74,6.82,46,15.0013,9
1,0,1,1,4.92,6.06,50,15.0013,6
1,0,1,1,5.74,6.82,46,12.998,4
1,0,1,1,4.92,7.575,54,7.0015,1
1,0,1,1,4.92,8.335,54,6.0032,2
1,0,1,1,4.1,6.06,58,8.9981,17
1,0,1,1,4.1,5.305,54,15.0013,72
1,0,1,1,4.1,5.305,54,12.998,195
1,0,1,1,4.1,6.06,54,8.9981,417
1,0,1,1,4.92,6.82,50,12.998,205
1,0,1,1,5.74,7.575,50,8.9981,71
1,0,1,1,9.02,11.365,37,12.998,90
1,0,1,1,11.48,12.88,28,22.0028,118
1,0,1,1,13.12,15.15,22,15.0013,140
1,0,1,1,13.94,17.425,23,7.0015,135
1,0,1,1,14.76,17.425,27,8.9981,155
1,0,1,1,14.76,17.425,23,12.998,211
1,0,1,1,14.76,17.425,23,12.998,407
1,0,1,1,13.94,15.91,25,16.9979,405
1,0,1,1,13.94,16.665,25,8.9981,263
1,0,1,1,12.3,15.15,42,11.0014,214
1,0,1,1,11.48,14.395,45,8.9981,147
1,0,1,1,10.66,13.635,56,7.0015,102
1,0,1,1,11.48,15.91,41,0,36
1,0,1,2,10.66,15.15,60,0,14
1,0,1,2,10.66,15.15,56,0,6
1,0,1,2,11.48,15.91,41,0,3
1,0,1,2,10.66,15.15,52,0,3
1,0,1,2,10.66,13.635,65,7.0015,2
1,0,1,2,10.66,13.635,65,7.0015,22
1,0,1,2,10.66,15.15,56,0,90
1,0,1,2,9.84,12.88,60,6.0032,280
1,0,1,2,9.84,14.395,70,0,513
1,0,1,2,10.66,14.395,56,6.0032,262
1,0,1,2,10.66,13.635,60,8.9981,98
1,0,1,2,12.3,15.15,45,11.0014,112
1,0,1,2,12.3,14.395,52,15.0013,172
1,0,1,2,14.76,16.665,40,16.9979,173
1,0,1,1,16.4,20.455,40,15.0013,124
1,0,1,2,17.22,21.21,38,30.0026,145
1,0,1,1,17.22,21.21,35,19.9995,266
1,0,1,1,17.22,21.21,38,23.9994,523
1,0,1,2,15.58,19.695,46,19.9995,406
1,0,1,2,14.76,17.425,50,11.0014,281
1,0,1,2,15.58,19.695,46,8.9981,184
1,0,1,2,14.76,18.18,50,7.0015,109
1,0,1,2,14.76,18.18,50,7.0015,77
1,0,1,2,14.76,18.18,50,6.0032,57
1,0,1,1,13.12,17.425,57,0,22
1,0,1,1,13.94,18.18,53,0,5
1,0,1,1,12.3,16.665,61,0,4
1,0,1,1,11.48,15.91,75,0,3
1,0,1,1,11.48,14.395,70,7.0015,1
1,0,1,1,11.48,14.395,70,7.0015,25
1,0,1,1,12.3,15.15,61,8.9981,95
1,0,1,2,12.3,14.395,65,12.998,321
1,0,1,1,13.12,14.395,61,23.9994,515
1,0,1,1,13.12,15.15,61,22.0028,231
1,0,1,1,13.94,15.15,57,19.9995,120
1,0,1,1,14.76,16.665,53,19.0012,138
1,0,1,1,15.58,19.695,46,26.0027,163
